Company,Job Title,Job Link,Location,Posting Date,Days Since Posted,Function,Seniority,Company_Group,Product_Focus,Product_Focus_Tokens,Primary_Skill,Extracted_Skills,Relevancy_to_Actian,Trend_Score,AI_Analyst_Overlap,First_Seen,Last_Seen,Description
Salesforce,Build Systems Engineer (MTS/SMTS),https://careers.salesforce.com/en/jobs/jr339836/build-systems-engineer-mtssmts/,India - Bangalore,2026-04-27,2,Engineering,Mid,Enterprise,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",4.3,0.0,,2026-04-27,2026-04-29,
Salesforce,"CSG Product Senior Manager, Technical Health",https://careers.salesforce.com/en/jobs/jr332115/csg-product-senior-manager-technical-health/,California - San FranciscoWashington - Seattle,2026-04-27,2,Operations,Senior,Enterprise,Corporate Functions,"[""Corporate Functions""]",PRODUCT,"[""PRODUCT"", ""MANAGEMENT""]",1.9,1.0,,2026-04-27,2026-04-29,
Salesforce,Campaign Content Strategist,https://careers.salesforce.com/en/jobs/jr339648/campaign-content-strategist/,Washington - SeattleIllinois - Chicago,2026-04-27,2,Marketing,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],1.6,2.0,,2026-04-28,2026-04-29,
Salesforce,Commerce Cloud Account Executive,https://careers.salesforce.com/en/jobs/jr340047/commerce-cloud-account-executive/,Ireland - Dublin,2026-04-27,2,Engineering,Mid,Enterprise,Cloud Infrastructure,"[""Cloud Infrastructure""]",DEVOPS,"[""DEVOPS""]",0.4,0.0,,2026-04-27,2026-04-29,
Salesforce,Commercial Account Executive,https://careers.salesforce.com/en/jobs/jr339720/commercial-account-executive/,Portugal - Lisbon,2026-04-27,2,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],0.4,0.0,,2026-04-23,2026-04-29,
Salesforce,Credit and Collections Analyst,https://careers.salesforce.com/en/jobs/jr336415/credit-and-collections-analyst/,Canada - Toronto,2026-04-24,5,Engineering,Mid,Enterprise,Platform / Infra,"[""Platform / Infra""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",4.3,0.0,,2026-04-11,2026-04-29,
Salesforce,Customer Success Manager (Nonprofit / NGO),https://careers.salesforce.com/en/jobs/jr337682/customer-success-manager-nonprofit-ngo/,Netherlands - Amsterdam,2026-04-27,2,Customer Success,Manager,Enterprise,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",0.8,0.0,,2026-04-27,2026-04-29,
Salesforce,Customer Success Manager - Director,https://careers.salesforce.com/en/jobs/jr339729/customer-success-manager-director-slack/,Illinois - ChicagoWashington - Seattle,2026-04-28,1,Customer Success,Director+,Enterprise,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.8,1.0,,2026-04-23,2026-04-29,
Salesforce,Customer Success Manager - Tableau/ Business Intelligence Solutions,https://careers.salesforce.com/en/jobs/jr338291/customer-success-manager-tableau-business-intelligence-solutions/,United Kingdom - London,2026-04-28,1,Data/Analytics,Manager,Enterprise,Analytics / BI,"[""Analytics / BI""]",BUSINESS_INTELLIGENCE,"[""BUSINESS_INTELLIGENCE"", ""TABLEAU"", ""ANALYTICS"", ""SQL"", ""MANAGEMENT""]",3.6,0.0,,2026-04-29,2026-04-29,
Salesforce,Customer Success Manager Public Sector - Core Cloud,https://careers.salesforce.com/en/jobs/jr339489/customer-success-manager-public-sector-core-cloud/,Italy - Rome,2026-04-24,5,Engineering,Manager,Enterprise,Cloud Infrastructure,"[""Cloud Infrastructure""]",DEVOPS,"[""DEVOPS"", ""ENGINEERING"", ""PYTHON"", ""MANAGEMENT"", ""ANALYTICS"", ""SQL""]",2.5,0.0,,2026-04-25,2026-04-29,
Salesforce,"Customer Success Manager, Sales/Service Cloud",https://careers.salesforce.com/en/jobs/jr335834/customer-success-manager-salesservice-cloud/,Saudi Arabia - Riyadh,2026-04-28,1,Engineering,Manager,Enterprise,Cloud Infrastructure,"[""Cloud Infrastructure""]",DEVOPS,"[""DEVOPS"", ""MANAGEMENT"", ""ANALYTICS""]",0.8,0.0,,2026-04-29,2026-04-29,
Salesforce,Customer Success Manager-2,https://careers.salesforce.com/en/jobs/jr331047/customer-success-manager-2/,Argentina - Buenos Aires,2026-04-28,1,Customer Success,Manager,Enterprise,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",0.8,0.0,,2026-04-29,2026-04-29,
Salesforce,"Data 360 GTM Specialist, Data Excellence & AI Practice Director",https://careers.salesforce.com/en/jobs/jr336904/data-360-gtm-specialist-data-excellence-ai-practice-director/,Georgia - AtlantaWashington - Seattle,2026-04-24,5,Operations,Director+,Enterprise,ML/AI infra,"[""ML/AI infra""]",AI,"[""AI"", ""ML"", ""PYTHON"", ""SQL"", ""ANALYTICS""]",6.7,3.0,,2026-04-25,2026-04-29,
Salesforce,Database DevOps Engineer,https://careers.salesforce.com/en/jobs/jr339631/database-devops-engineer/,California - San FranciscoWashington - Bellevue,2026-04-28,1,Engineering,Mid,Enterprise,Database / Storage,"[""Database / Storage""]",DEVOPS,"[""DEVOPS"", ""ENGINEERING"", ""ETL"", ""SQL"", ""PYTHON""]",4.9,0.0,,2026-04-29,2026-04-29,
Salesforce,"Director, Corporate Business Development",https://careers.salesforce.com/en/jobs/jr339816/director-corporate-business-development/,California - San Francisco,2026-04-27,2,Sales,Director+,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],2.8,1.0,,2026-04-27,2026-04-29,
Salesforce,"Director, Strategy & Operations",https://careers.salesforce.com/en/jobs/jr339969/director-strategy-operations/,California - San Francisco Metro - RemoteTexas - Austin,2026-04-27,2,Operations,Director+,Enterprise,Corporate Functions,"[""Corporate Functions""]",,[],2.8,1.0,,2026-04-28,2026-04-29,
Salesforce,"Director, Technology Risk and Controls",https://careers.salesforce.com/en/jobs/jr337258/director-technology-risk-and-controls/,New York - New YorkIllinois - Chicago,2026-04-28,1,Operations,Director+,Enterprise,Corporate Functions,"[""Corporate Functions""]",,[],2.8,1.0,,2026-04-16,2026-04-29,
Salesforce,Distinguished Enterprise Architect,https://careers.salesforce.com/en/jobs/jr334994/distinguished-enterprise-architect/,Connecticut - New York City Metro - RemoteFlorida,2026-04-24,5,Engineering,Director+,Enterprise,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",3.9,1.0,,2026-04-25,2026-04-29,
Salesforce,Distributed Systems Software Engineer - Public Cloud (Mid/Senior/Lead/Principal),https://careers.salesforce.com/en/jobs/jr249834/distributed-systems-software-engineer-public-cloud-midseniorleadprincipal/,California - San FranciscoNew York - New York,2026-04-27,2,Engineering,Principal/Staff,Enterprise,Cloud Infrastructure,"[""Cloud Infrastructure""]",DISTRIBUTED_SYSTEMS,"[""DISTRIBUTED_SYSTEMS"", ""ENGINEERING"", ""DEVOPS"", ""PYTHON"", ""MANAGEMENT"", ""SQL""]",4.2,1.0,,2026-04-24,2026-04-29,
Salesforce,ECS Account Executive,https://careers.salesforce.com/en/jobs/jr337911/ecs-account-executive/,Brazil - Sao Paulo,2026-04-28,1,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],0.4,0.0,,2026-04-29,2026-04-29,
Salesforce,ECS Account Executive,https://careers.salesforce.com/en/jobs/jr337856/ecs-account-executive/,Spain - Barcelona,2026-04-24,5,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],0.4,0.0,,2026-04-16,2026-04-29,
Salesforce,ES Workday Ops Specialist,https://careers.salesforce.com/en/jobs/jr337210/es-workday-ops-specialist/,India - Hyderabad,2026-04-24,5,Operations,Mid,Enterprise,Corporate Functions,"[""Corporate Functions""]",,[],1.6,0.0,,2026-04-08,2026-04-29,
Salesforce,Employee Success Business Partner Director/ Sr. Director,https://careers.salesforce.com/en/jobs/jr333580/employee-success-business-partner-director-sr-director/,Washington - SeattleIllinois - Chicago,2026-04-27,2,Partners/Alliances,Director+,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],2.8,1.0,,2026-04-27,2026-04-29,
Salesforce,Enterprise Account Executive - Tableau,https://careers.salesforce.com/en/jobs/jr330034/enterprise-account-executive-tableau-amsterdam/,Netherlands - Amsterdam,2026-04-29,0,Data/Analytics,Mid,Enterprise,Analytics / BI,"[""Analytics / BI""]",TABLEAU,"[""TABLEAU""]",0.4,0.0,,2026-04-29,2026-04-29,
Salesforce,"Enterprise Account Executive, German Utilities (Stadtwerke) – New Business",https://careers.salesforce.com/en/jobs/jr328492/enterprise-account-executive-german-utilities-stadtwerke-new-business/,Germany - MunichGermany - Frankfurt,2026-04-27,2,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],1.6,0.0,,2026-04-27,2026-04-29,
Salesforce,Enterprise Analytics Account Executive,https://careers.salesforce.com/en/jobs/jr339214/enterprise-analytics-account-executive/,Argentina - Buenos Aires,2026-04-24,5,Data/Analytics,Mid,Enterprise,Analytics / BI,"[""Analytics / BI""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",2.1,0.0,,2026-04-25,2026-04-29,
Salesforce,Enterprise Analytics Account Executive,https://careers.salesforce.com/en/jobs/jr339225/enterprise-analytics-account-executive/,Chile - SantiagoPeru,2026-04-24,5,Data/Analytics,Mid,Enterprise,Analytics / BI,"[""Analytics / BI""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",2.1,0.0,,2026-04-25,2026-04-29,
Salesforce,Enterprise Corporate Sales Account Executive,https://careers.salesforce.com/en/jobs/jr340042/enterprise-corporate-sales-account-executive-malaysia/,Singapore - Singapore,2026-04-27,2,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",ANALYTICS,"[""ANALYTICS""]",1.6,0.0,,2026-04-27,2026-04-29,
Salesforce,Expansion Lead,https://careers.salesforce.com/en/jobs/jr338584/expansion-lead/,Ireland - Dublin,2026-04-28,1,Operations,Senior,Enterprise,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",0.8,1.0,,2026-04-29,2026-04-29,
Salesforce,"Expansion Sales Account Executive, Informatica",https://careers.salesforce.com/en/jobs/jr339768/expansion-sales-account-executive-informatica/,Illinois - Chicago,2026-04-27,2,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",INFORMATICA,"[""INFORMATICA"", ""ANALYTICS""]",1.6,0.0,,2026-04-27,2026-04-29,
Salesforce,Field Marketing Analyst,https://careers.salesforce.com/en/jobs/jr336823/field-marketing-analyst/,Mexico - Mexico City,2026-04-28,1,Marketing,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",2.1,0.0,,2026-04-24,2026-04-29,
Salesforce,Field Marketing Senior Lead,https://careers.salesforce.com/en/jobs/jr339466/field-marketing-senior-lead/,Australia - Sydney,2026-04-28,1,Marketing,Senior,Enterprise,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT""]",1.9,1.0,,2026-04-28,2026-04-29,
Salesforce,Full Stack Principal Software Engineer - Event Technology,https://careers.salesforce.com/en/jobs/jr328543/full-stack-principal-software-engineer-event-technology/,Washington - SeattleIllinois - Chicago,2026-04-24,5,Engineering,Principal/Staff,Enterprise,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",5.3,1.0,,2026-04-25,2026-04-29,
Salesforce,Global Account Manager – Communications & Media,https://careers.salesforce.com/en/jobs/jr338819/global-account-manager-communications-media-france/,France - Paris,2026-04-27,2,Sales,Manager,Enterprise,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",0.8,0.0,,2026-04-27,2026-04-29,
Salesforce,"Global Customer Marketing Discovery, Analyst",https://careers.salesforce.com/en/jobs/jr338454/global-customer-marketing-discovery-analyst/,Indiana - Indianapolis,2026-04-24,5,Marketing,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",3.2,0.0,,2026-04-25,2026-04-29,
Salesforce,"Global Customer Marketing Story Development, Senior Analyst",https://careers.salesforce.com/en/jobs/jr338461/global-customer-marketing-story-development-senior-analyst/,Indiana - Indianapolis,2026-04-24,5,Marketing,Senior,Enterprise,Go-to-Market,"[""Go-to-Market""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",3.6,1.0,,2026-04-25,2026-04-29,
Salesforce,ISV Principal Partner Account Manager,https://careers.salesforce.com/en/jobs/jr336648/isv-principal-partner-account-manager/,New York - New YorkIllinois - Chicago,2026-04-28,1,Sales,Principal/Staff,Enterprise,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",2.5,1.0,,2026-04-29,2026-04-29,
Salesforce,"Informatica Cloud Account Executive, Data Integration",https://careers.salesforce.com/en/jobs/jr339232/informatica-cloud-account-executive-data-integration/,New York - New YorkIllinois - Chicago,2026-04-24,5,Engineering,Mid,Enterprise,ETL/Integration,"[""ETL/Integration""]",INFORMATICA,"[""INFORMATICA"", ""INTEGRATION"", ""DEVOPS""]",6.0,0.0,,2026-04-25,2026-04-29,
Salesforce,"LMTS Front End Engineer, Agentforce Voice",https://careers.salesforce.com/en/jobs/jr327161/lmts-front-end-engineer-agentforce-voice/,California - Palo Alto,2026-04-27,2,Engineering,Mid,Enterprise,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",1.6,0.0,,2026-04-28,2026-04-29,
Salesforce,"Lead Data Engineer, AI",https://careers.salesforce.com/en/jobs/jr338648/lead-data-engineer-ai/,California - San FranciscoWashington - Seattle,2026-04-24,5,Engineering,Senior,Enterprise,Platform / Infra,"[""Platform / Infra""]",AI,"[""AI"", ""ENGINEERING"", ""ETL"", ""SQL"", ""PYTHON"", ""ML"", ""MANAGEMENT""]",7.5,3.0,,2026-04-25,2026-04-29,
Salesforce,Lead Decision Scientist,https://careers.salesforce.com/en/jobs/jr338651/lead-decision-scientist/,Washington - SeattleIllinois - Chicago,2026-04-24,5,Operations,Senior,Enterprise,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",1.9,1.0,,2026-04-25,2026-04-29,
Salesforce,"Lead Editorial Designer, Digital",https://careers.salesforce.com/en/jobs/jr338894/lead-editorial-designer-digital/,Indiana - Indianapolis,2026-04-27,2,Design,Senior,Enterprise,Product Management,"[""Product Management""]",MANAGEMENT,"[""MANAGEMENT""]",1.9,1.0,,2026-04-27,2026-04-29,
Salesforce,"Lead Full Stack Engineer, Marketing Cloud",https://careers.salesforce.com/en/jobs/jr335990/lead-full-stack-engineer-marketing-cloud/,California - San Francisco,2026-04-28,1,Engineering,Senior,Enterprise,Cloud Infrastructure,"[""Cloud Infrastructure""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS"", ""MANAGEMENT""]",1.9,1.0,,2026-04-08,2026-04-29,
Salesforce,"Lead Full Stack Salesforce Developer, Product Engineering (Voice of the Customer)",https://careers.salesforce.com/en/jobs/jr323204/lead-full-stack-salesforce-developer-product-engineering-voice-of-the-customer/,California - San Francisco,2026-04-27,2,Engineering,Senior,Enterprise,Platform / Infra,"[""Platform / Infra""]",PRODUCT,"[""PRODUCT"", ""ENGINEERING"", ""MANAGEMENT"", ""ANALYTICS""]",3.1,1.0,,2026-04-18,2026-04-29,
Salesforce,"Lead Machine Learning Engineer, LLM Infrastructure",https://careers.salesforce.com/en/jobs/jr329632/lead-machine-learning-engineer-llm-infrastructure/,California - San FranciscoCalifornia - Palo Alto,2026-04-27,2,AI/ML & Vector,Senior,Enterprise,ML/AI infra,"[""ML/AI infra""]",ML,"[""ML"", ""LLM"", ""ENGINEERING"", ""DEVOPS"", ""AI"", ""PYTHON"", ""SQL"", ""MANAGEMENT""]",7.5,3.0,,2026-04-27,2026-04-29,
Salesforce,Lead Software Engineer (Observability & Telemetry),https://careers.salesforce.com/en/jobs/jr330399/lead-software-engineer-observability-telemetry/,Washington - Bellevue,2026-04-27,2,Engineering,Senior,Enterprise,Data Observability,"[""Data Observability""]",OBSERVABILITY,"[""OBSERVABILITY"", ""ENGINEERING"", ""PYTHON"", ""ANALYTICS"", ""SQL"", ""MANAGEMENT""]",6.9,2.5,,2026-04-16,2026-04-29,
Salesforce,Lead Software Engineer/LMTS - Backend - Distributed Systems,https://careers.salesforce.com/en/jobs/jr282410/lead-software-engineerlmts-backend-distributed-systems-hyderabad/,India - Hyderabad,2026-04-29,0,Engineering,Senior,Enterprise,Platform / Infra,"[""Platform / Infra""]",DISTRIBUTED_SYSTEMS,"[""DISTRIBUTED_SYSTEMS"", ""ENGINEERING"", ""PYTHON"", ""MANAGEMENT"", ""SQL""]",4.7,1.0,,2026-04-08,2026-04-29,
Salesforce,Lead/Principal Technical Writer (Trailhead),https://careers.salesforce.com/en/jobs/jr340186/leadprincipal-technical-writer-trailhead-missionforce/,California - San FranciscoCalifornia - Palo Alto,2026-04-28,1,Operations,Principal/Staff,Enterprise,Developer Tools,"[""Developer Tools""]",MANAGEMENT,"[""MANAGEMENT""]",2.5,3.0,,2026-04-29,2026-04-29,
Salesforce,"Manager, Financial Planning & Analysis",https://careers.salesforce.com/en/jobs/jr339402/manager-financial-planning-analysis-sales/,Indiana - IndianapolisGeorgia - Atlanta,2026-04-24,5,Finance,Manager,Enterprise,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",1.9,0.0,,2026-04-25,2026-04-29,
Salesforce,"Manager, Sales Development",https://careers.salesforce.com/en/jobs/jr335791/manager-sales-development/,Georgia - AtlantaIllinois - Chicago,2026-04-24,5,Sales,Manager,Enterprise,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",1.9,0.0,,2026-04-14,2026-04-29,
Salesforce,"Manager, Technical Support Engineering",https://careers.salesforce.com/en/jobs/jr338362/manager-technical-support-engineering/,India - BangaloreIndia - Hyderabad,2026-04-29,0,Engineering,Manager,Enterprise,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",3.1,0.0,,2026-04-15,2026-04-29,
Salesforce,Manager/Sr. Manager Sales Compensation Strategy,https://careers.salesforce.com/en/jobs/jr339944/managersr-manager-sales-compensation-strategy/,Canada - Toronto,2026-04-28,1,Sales,Senior,Enterprise,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",1.9,1.0,,2026-04-29,2026-04-29,
Salesforce,"Managing Director, Retail Industry Advisor",https://careers.salesforce.com/en/jobs/jr338293/managing-director-retail-industry-advisor/,Canada - Toronto,2026-04-28,1,Operations,Director+,Enterprise,Corporate Functions,"[""Corporate Functions""]",,[],2.8,3.0,,2026-04-29,2026-04-29,
Salesforce,Marketing AI Transformation Director,https://careers.salesforce.com/en/jobs/jr330016/marketing-ai-transformation-director/,Washington - Seattle,2026-04-28,1,Marketing,Director+,Enterprise,ETL/Integration,"[""ETL/Integration""]",AI,"[""AI"", ""ML"", ""PYTHON"", ""SQL""]",8.3,3.0,,2026-04-29,2026-04-29,
Salesforce,"MuleSoft Account Executive, Federal Civilian (FRB)",https://careers.salesforce.com/en/jobs/jr338523/mulesoft-account-executive-federal-civilian-frb/,Virginia - McleanMaryland,2026-04-27,2,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],0.4,0.0,,2026-04-21,2026-04-29,
Salesforce,"MuleSoft Account Executive, Federal Civilian (IRS)",https://careers.salesforce.com/en/jobs/jr338524/mulesoft-account-executive-federal-civilian-irs/,Virginia - McleanMaryland,2026-04-27,2,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],0.4,0.0,,2026-04-21,2026-04-29,
Salesforce,"MuleSoft Account Executive, Federal Civilian: DoED/FSA",https://careers.salesforce.com/en/jobs/jr338544/mulesoft-account-executive-federal-civilian-doedfsa/,Virginia - McleanMaryland,2026-04-28,1,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],0.4,0.0,,2026-04-29,2026-04-29,
Salesforce,"MuleSoft Account Executive, Federal Civilian: FAA",https://careers.salesforce.com/en/jobs/jr338545/mulesoft-account-executive-federal-civilian-faa/,Virginia - McleanMaryland,2026-04-28,1,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],0.4,0.0,,2026-04-29,2026-04-29,
Salesforce,Named Account Executive,https://careers.salesforce.com/en/jobs/jr339859/named-account-executive/,India - Bangalore,2026-04-29,0,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],1.6,0.0,,2026-04-29,2026-04-29,
Salesforce,Named Account Executive,https://careers.salesforce.com/en/jobs/jr338663/named-account-executive-sports/,United Kingdom - London,2026-04-27,2,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],1.6,0.0,,2026-04-27,2026-04-29,
Salesforce,Named Account Executive - Marketing Cloud,https://careers.salesforce.com/en/jobs/jr339541/named-account-executive-marketing-cloud/,Germany - MunichGermany - Dusseldorf,2026-04-24,5,Engineering,Mid,Enterprise,Cloud Infrastructure,"[""Cloud Infrastructure""]",DEVOPS,"[""DEVOPS""]",1.6,0.0,,2026-04-25,2026-04-29,
Salesforce,Named Account Executive - Media & Communications,https://careers.salesforce.com/en/jobs/jr340119/named-account-executive-media-communications/,United Kingdom - London,2026-04-28,1,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],1.6,0.0,,2026-04-29,2026-04-29,
Salesforce,"Named Account Executive, Federal Civilian (USDA)",https://careers.salesforce.com/en/jobs/jr338514/named-account-executive-federal-civilian-usda/,Virginia - McleanMaryland,2026-04-28,1,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],0.4,0.0,,2026-04-29,2026-04-29,
Salesforce,"Named Account Executive, Federal Civilian: Department of Commerce",https://careers.salesforce.com/en/jobs/jr338528/named-account-executive-federal-civilian-department-of-commerce/,Virginia - McleanMaryland,2026-04-28,1,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],0.4,0.0,,2026-04-29,2026-04-29,
Salesforce,"Named Account Executive, Federal Civilian: Department of Commerce",https://careers.salesforce.com/en/jobs/jr338527/named-account-executive-federal-civilian-department-of-commerce/,Virginia - McleanMaryland,2026-04-28,1,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],0.4,0.0,,2026-04-29,2026-04-29,
Salesforce,"Named Account Executive, Federal Civilian: Veterans Affairs (Franchise Funds/OI&T)",https://careers.salesforce.com/en/jobs/jr338522/named-account-executive-federal-civilian-veterans-affairs-franchise-fundsoit/,Virginia - McleanMaryland,2026-04-28,1,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],0.4,2.0,,2026-04-29,2026-04-29,
Salesforce,"Named Account Executive, Federal/Civilian: State Department",https://careers.salesforce.com/en/jobs/jr338534/named-account-executive-federalcivilian-state-department/,Virginia - Mclean,2026-04-27,2,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],0.4,0.0,,2026-04-27,2026-04-29,
Salesforce,"Named Account Executive, Public Sector",https://careers.salesforce.com/en/jobs/jr339311/named-account-executive-public-sector-thailand/,Thailand - Bangkok,2026-04-27,2,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],0.4,0.0,,2026-04-27,2026-04-29,
Salesforce,"Named Account Executive, Public Sector: Department of Interior",https://careers.salesforce.com/en/jobs/jr338538/named-account-executive-public-sector-department-of-interior/,Virginia - Mclean,2026-04-27,2,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],0.4,0.0,,2026-04-27,2026-04-29,
Salesforce,"Named Account Executive, Public Sector: Department of Transportation",https://careers.salesforce.com/en/jobs/jr338542/named-account-executive-public-sector-department-of-transportation/,Virginia - Mclean,2026-04-27,2,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],0.4,0.0,,2026-04-27,2026-04-29,
Salesforce,National Account Manager,https://careers.salesforce.com/en/jobs/jr340058/national-account-manager-manufacturing/,Switzerland - Zurich,2026-04-28,1,Sales,Manager,Enterprise,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",0.8,0.0,,2026-04-29,2026-04-29,
Salesforce,Performance Engineer - MTS,https://careers.salesforce.com/en/jobs/jr312773/performance-engineer-mts/,India - Hyderabad,2026-04-29,0,Engineering,Mid,Enterprise,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",2.7,0.0,,2026-04-27,2026-04-29,
Salesforce,Performance Engineer SMTS,https://careers.salesforce.com/en/jobs/jr334805/performance-engineer-smts/,California - San Francisco,2026-04-27,2,Engineering,Mid,Enterprise,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",2.7,0.0,,2026-04-27,2026-04-29,
Salesforce,Planning and Operations Manager,https://careers.salesforce.com/en/jobs/jr338635/planning-and-operations-manager/,Indiana - IndianapolisWashington - Seattle,2026-04-28,1,Operations,Manager,Enterprise,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",1.9,0.0,,2026-04-29,2026-04-29,
Salesforce,"Pricing Strategy, Manager/Senior Manager",https://careers.salesforce.com/en/jobs/jr321883/pricing-strategy-managersenior-manager/,California - San FranciscoWashington - Seattle,2026-04-27,2,Operations,Senior,Enterprise,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",1.9,1.0,,2026-04-24,2026-04-29,
Salesforce,Prime Named Account Executive,https://careers.salesforce.com/en/jobs/jr339849/prime-named-account-executive-informatica/,India - MumbaiIndia - Bangalore,2026-04-29,0,Sales,Mid,Enterprise,Go-to-Market,"[""Go-to-Market""]",,[],1.6,0.0,,2026-04-29,2026-04-29,
Salesforce,"Principal Backend Engineer, Agentforce for Supply Chain",https://careers.salesforce.com/en/jobs/jr322182/principal-backend-engineer-agentforce-for-supply-chain/,New York - New YorkWashington - Bellevue,2026-04-24,5,Engineering,Principal/Staff,Enterprise,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",5.3,3.0,,2026-04-08,2026-04-29,
Salesforce,"Principal Backend Software Development Engineer, Agentforce for Supply Chain",https://careers.salesforce.com/en/jobs/jr322181/principal-backend-software-development-engineer-agentforce-for-supply-chain/,Washington - Seattle,2026-04-24,5,Engineering,Principal/Staff,Enterprise,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",5.3,3.0,,2026-04-25,2026-04-29,
Salesforce,Principal Design Program Manager,https://careers.salesforce.com/en/jobs/jr339197/principal-design-program-manager/,California - San FranciscoWashington - Seattle,2026-04-24,5,Product Management,Principal/Staff,Enterprise,Product Management,"[""Product Management""]",DESIGN,"[""DESIGN"", ""MANAGEMENT""]",2.5,1.0,,2026-04-24,2026-04-29,
Salesforce,Principal Software Engineer (PMTS) - Agentic AI,https://careers.salesforce.com/en/jobs/jr338769/principal-software-engineer-pmts-agentic-ai/,India - Bangalore,2026-04-29,0,Engineering,Principal/Staff,Enterprise,Platform / Infra,"[""Platform / Infra""]",AI,"[""AI"", ""ENGINEERING"", ""PYTHON"", ""ML"", ""SQL""]",6.4,3.0,,2026-04-29,2026-04-29,
